State,region,year,scode,population,waitingh,permith,rate_calculated,log_rate,perc_rural,perc_hs,less_9th,hs_lower,Median_inc,perc_male,perc_white,rate_all_firearms,rlong_guns,log_long,rate_combined,log_everything,all_except_handguns,lall_except_handguns,BRFSS,Permit,Handgun,Totals,tot_handgun,delay,treatment,treatment_group,byear,stimetotreatment
Maryland,South,2005.0,24.0,5592379,1.0,1.0,3.2,1.1631508098056809,0.13644074,26.7,5.1,42.9,52868,0.482922828,0.640293961,3.9,0.6999999999999997,0.5306282510621703,8.4,2.128231705849268,5.2,1.6486586255873816,0.238226809,19260,9591,80947,28851,1,0,0,0.0,0.0
Maryland,South,2006.0,24.0,5627367,1.0,1.0,3.7,1.308332819650179,0.13644074,26.7,5.1,42.9,52868,0.482922828,0.640293961,4.2,0.5,0.4054651081081644,8.8,2.174751721484161,5.1000000000000005,1.6292405397302803,0.238226809,20977,8957,82207,29934,1,0,0,0.0,0.0
Maryland,South,2007.0,24.0,5653408,1.0,1.0,3.7,1.308332819650179,0.13644074,26.7,5.1,42.9,52868,0.482922828,0.640293961,4.1,0.39999999999999947,0.33647223662121256,9.1,2.2082744135228043,5.3999999999999995,1.6863989535702286,0.238226809,11076,22237,80249,33313,1,0,0,0.0,0.0
Maryland,South,2008.0,24.0,5684965,1.0,1.0,4.0,1.3862943611198906,0.13644074,26.7,5.1,42.9,52868,0.482922828,0.640293961,4.6,0.5999999999999996,0.47000362924573535,8.8,2.174751721484161,4.800000000000001,1.5686159179138455,0.238226809,3357,36916,89583,40273,1,0,0,0.0,0.0
Maryland,South,2009.0,24.0,5730388,1.0,1.0,4.0,1.3862943611198906,0.13644074,26.7,5.1,42.9,52868,0.482922828,0.640293961,4.4,0.40000000000000036,0.33647223662121317,9.6,2.2617630984737906,5.6,1.7227665977411035,0.238226809,1,45907,95191,45908,1,0,0,0.0,0.0
Maryland,South,2010.0,24.0,5773552,1.0,1.0,3.1,1.1314021114911006,0.13644074,26.7,5.1,42.9,52868,0.482922828,0.640293961,3.8,0.6999999999999997,0.5306282510621703,8.7,2.163323025660538,5.6,1.7227665977411035,0.238226809,4,39909,88162,39913,1,0,0,0.0,0.0
Maryland,South,2011.0,24.0,5828289,1.0,1.0,3.3,1.1939224684724346,0.13644074,26.7,5.1,42.9,52868,0.482922828,0.640293961,4.2,0.9000000000000004,0.6418538861723949,9.5,2.2512917986064953,6.2,1.824549292051046,0.238226809,290,45851,103020,46141,1,0,0,0.0,0.0
Maryland,South,2012.0,24.0,5884563,1.0,1.0,3.9,1.3609765531356006,0.13644074,26.7,5.1,42.9,52868,0.482922828,0.640293961,4.6,0.6999999999999997,0.5306282510621703,9.9,2.2925347571405443,6.0,1.791759469228055,0.238226809,166,66909,136604,67075,1,0,0,0.0,0.0
Maryland,South,2013.0,24.0,5928814,1.0,1.0,3.5,1.252762968495368,0.13644074,26.7,5.1,42.9,52868,0.482922828,0.640293961,4.3,0.7999999999999998,0.587786664902119,9.6,2.2617630984737906,6.1,1.8082887711792655,0.238226809,7207,132453,231182,139660,1,0,0,0.0,0.0
Maryland,South,2014.0,24.0,5976407,1.0,1.0,3.6,1.2809338454620642,0.13644074,26.7,5.1,42.9,52868,0.482922828,0.640293961,4.6,0.9999999999999996,0.6931471805599451,10.1,2.312535423847214,6.5,1.8718021769015913,0.238226809,19079,55012,142207,74091,1,0,0,0.0,0.0
Maryland,South,2015.0,24.0,6006401,1.0,1.0,3.2,1.1631508098056809,0.13644074,26.7,5.1,42.9,52868,0.482922828,0.640293961,4.1,0.8999999999999995,0.6418538861723945,9.2,2.2192034840549946,5.999999999999999,1.791759469228055,0.238226809,19122,37088,125694,56210,1,0,0,0.0,0.0
Maryland,South,2016.0,24.0,6016447,1.0,1.0,3.6,1.2809338454620642,0.13644074,26.7,5.1,42.9,52868,0.482922828,0.640293961,4.2,0.6000000000000001,0.47000362924573563,9.7,2.272125885509337,6.1,1.8082887711792655,0.238226809,36025,52305,165367,88330,1,0,0,0.0,0.0
Maryland,South,2017.0,24.0,6052177,1.0,1.0,3.7,1.308332819650179,0.13644074,26.7,5.1,42.9,52868,0.482922828,0.640293961,4.5,0.7999999999999998,0.587786664902119,10.4,2.341805806147327,6.7,1.9021075263969205,0.238226809,34365,51873,158659,86238,1,0,0,0.0,0.0
Maryland,South,2018.0,24.0,6042718,1.0,1.0,3.7,1.308332819650179,0.13644074,26.7,5.1,42.9,52868,0.482922828,0.640293961,4.4,0.7000000000000002,0.5306282510621705,10.8,2.379546134130174,7.1000000000000005,1.9600947840472698,0.238226809,31341,52671,151470,84012,1,0,0,0.0,0.0
Maryland,South,2019.0,24.0,6045680,1.0,1.0,3.5,1.252762968495368,0.13644074,26.7,5.1,42.9,52868,0.482922828,0.640293961,4.4,0.9000000000000004,0.6418538861723949,10.9,2.388762789235098,7.4,2.0014800002101243,0.238226809,40927,43180,148813,84107,1,0,0,0.0,0.0
Maryland,South,2020.0,24.0,6055802,1.0,1.0,3.7,1.308332819650179,0.13644074,26.7,5.1,42.9,52868,0.482922828,0.640293961,4.4,0.7000000000000002,0.5306282510621705,9.7,2.272125885509337,5.999999999999999,1.791759469228055,0.238226809,92738,93594,302563,186332,1,0,0,0.0,0.0
Massachusetts,Northeast,1999.0,25.0,6317345,0.0,1.0,1.4,0.3364722366212129,0.088757809,27.3,5.8,42.5,50502,0.481771817,0.845362104,1.9,0.5,0.4054651081081644,6.8,1.916922612182061,5.4,1.6863989535702288,0.104968563,1903,9504,24314,11407,1,0,0,0.0,0.0
Massachusetts,Northeast,2000.0,25.0,6349097,0.0,1.0,1.2,0.1823215567939546,0.088757809,27.3,5.8,42.5,50502,0.481771817,0.845362104,1.7,0.5,0.4054651081081644,6.1,1.8082887711792655,4.8999999999999995,1.5892352051165808,0.104968563,26698,14067,54843,40765,1,0,0,0.0,0.0
Massachusetts,Northeast,2001.0,25.0,6397634,0.0,1.0,1.2,0.1823215567939546,0.088757809,27.3,5.8,42.5,50502,0.481771817,0.845362104,1.7,0.5,0.4054651081081644,6.7,1.9021075263969205,5.5,1.7047480922384253,0.104968563,34792,15490,66635,50282,1,0,0,0.0,0.0
Massachusetts,Northeast,2002.0,25.0,6417206,0.0,1.0,1.2,0.1823215567939546,0.088757809,27.3,5.8,42.5,50502,0.481771817,0.845362104,1.5,0.30000000000000004,0.26236426446749106,6.8,1.916922612182061,5.6,1.7227665977411035,0.104968563,56175,17775,94824,73950,1,0,0,0.0,0.0
Massachusetts,Northeast,2003.0,25.0,6422565,0.0,1.0,1.7,0.5306282510621704,0.088757809,27.3,5.8,42.5,50502,0.481771817,0.845362104,1.9,0.19999999999999996,0.1823215567939546,6.7,1.9021075263969205,5.0,1.6094379124341003,0.104968563,85043,21189,131395,106232,1,0,0,0.0,0.0
Massachusetts,Northeast,2004.0,25.0,6412281,0.0,1.0,1.3,0.26236426446749106,0.088757809,27.3,5.8,42.5,50502,0.481771817,0.845362104,1.5,0.19999999999999996,0.1823215567939546,6.6,1.8870696490323797,5.3,1.667706820558076,0.104968563,41202,20815,112996,62017,1,0,0,0.0,0.0
Massachusetts,Northeast,2005.0,25.0,6403290,0.0,1.0,1.5,0.4054651081081644,0.088757809,27.3,5.8,42.5,50502,0.481771817,0.845362104,1.7,0.19999999999999996,0.1823215567939546,7.5,2.0149030205422647,6.0,1.791759469228055,0.104968563,64584,20581,105347,85165,1,0,0,0.0,0.0
Massachusetts,Northeast,2006.0,25.0,6410084,0.0,1.0,1.3,0.26236426446749106,0.088757809,27.3,5.8,42.5,50502,0.481771817,0.845362104,1.6,0.30000000000000004,0.26236426446749106,7.0,1.9459101490553132,5.7,1.7404661748405046,0.104968563,96876,21341,137148,118217,1,0,0,0.0,0.0
Massachusetts,Northeast,2007.0,25.0,6431559,0.0,1.0,1.6,0.47000362924573563,0.088757809,27.3,5.8,42.5,50502,0.481771817,0.845362104,1.8,0.19999999999999996,0.1823215567939546,8.0,2.0794415416798357,6.4,1.8562979903656263,0.104968563,125399,22247,165446,147646,1,0,0,0.0,0.0
Massachusetts,Northeast,2008.0,25.0,6468967,0.0,1.0,1.6,0.47000362924573563,0.088757809,27.3,5.8,42.5,50502,0.481771817,0.845362104,1.8,0.19999999999999996,0.1823215567939546,7.9,2.066862759472976,6.300000000000001,1.8405496333974871,0.104968563,75251,24184,119859,99435,1,0,0,0.0,0.0
Massachusetts,Northeast,2009.0,25.0,6517613,0.0,1.0,1.1,0.09531017980432493,0.088757809,27.3,5.8,42.5,50502,0.481771817,0.845362104,1.4,0.2999999999999998,0.2623642644674909,8.1,2.0918640616783932,7.0,1.9459101490553132,0.104968563,44428,30166,98864,74594,1,0,0,0.0,0.0
Massachusetts,Northeast,2010.0,25.0,6547629,0.0,1.0,1.9,0.6418538861723947,0.088757809,27.3,5.8,42.5,50502,0.481771817,0.845362104,2.1,0.20000000000000018,0.1823215567939548,9.1,2.2082744135228043,7.199999999999999,1.9740810260220096,0.104968563,58474,33468,115904,91942,1,0,0,0.0,0.0
Massachusetts,Northeast,2011.0,25.0,6587536,0.0,1.0,1.5,0.4054651081081644,0.088757809,27.3,5.8,42.5,50502,0.481771817,0.845362104,1.8,0.30000000000000004,0.26236426446749106,8.9,2.186051276738094,7.4,2.0014800002101243,0.104968563,83795,42506,153487,126301,1,0,0,0.0,0.0
Massachusetts,Northeast,2012.0,25.0,6646144,0.0,1.0,2.0,0.6931471805599453,0.088757809,27.3,5.8,42.5,50502,0.481771817,0.845362104,2.3,0.2999999999999998,0.2623642644674909,9.1,2.2082744135228043,7.1,1.9600947840472698,0.104968563,115496,55136,210453,170632,1,0,0,0.0,0.0
Massachusetts,Northeast,2013.0,25.0,6692824,0.0,1.0,1.4,0.3364722366212129,0.088757809,27.3,5.8,42.5,50502,0.481771817,0.845362104,1.7,0.30000000000000004,0.26236426446749106,8.5,2.1400661634962708,7.1,1.9600947840472698,0.104968563,143528,61219,251361,204747,1,0,0,0.0,0.0
Massachusetts,Northeast,2014.0,25.0,6745408,0.0,1.0,1.6,0.47000362924573563,0.088757809,27.3,5.8,42.5,50502,0.481771817,0.845362104,1.9,0.2999999999999998,0.2623642644674909,8.8,2.174751721484161,7.200000000000001,1.9740810260220099,0.104968563,80130,59663,179344,139793,1,0,0,0.0,0.0
Massachusetts,Northeast,2015.0,25.0,6794422,0.0,1.0,1.5,0.4054651081081644,0.088757809,27.3,5.8,42.5,50502,0.481771817,0.845362104,1.7,0.19999999999999996,0.1823215567939546,9.4,2.2407096892759584,7.9,2.066862759472976,0.104968563,60526,65841,167285,126367,1,0,0,0.0,0.0
Massachusetts,Northeast,2016.0,25.0,6811779,0.0,1.0,1.8,0.5877866649021191,0.088757809,27.3,5.8,42.5,50502,0.481771817,0.845362104,2.1,0.30000000000000004,0.26236426446749106,9.2,2.2192034840549946,7.3999999999999995,2.001480000210124,0.104968563,97516,75977,226212,173493,1,0,0,0.0,0.0
Massachusetts,Northeast,2017.0,25.0,6859819,0.0,1.0,2.0,0.6931471805599453,0.088757809,27.3,5.8,42.5,50502,0.481771817,0.845362104,2.2,0.20000000000000018,0.1823215567939548,9.9,2.2925347571405443,7.9,2.066862759472976,0.104968563,96467,66966,206492,163433,1,0,0,0.0,0.0
Massachusetts,Northeast,2018.0,25.0,6902149,0.0,1.0,2.0,0.6931471805599453,0.088757809,27.3,5.8,42.5,50502,0.481771817,0.845362104,2.1,0.10000000000000009,0.09531017980432493,10.7,2.3702437414678603,8.7,2.163323025660538,0.104968563,116282,53039,211295,169321,1,0,0,0.0,0.0
Massachusetts,Northeast,2019.0,25.0,6892503,0.0,1.0,1.9,0.6418538861723947,0.088757809,27.3,5.8,42.5,50502,0.481771817,0.845362104,2.1,0.20000000000000018,0.1823215567939548,9.4,2.2407096892759584,7.5,2.0149030205422647,0.104968563,123086,50515,212316,173601,1,0,0,0.0,0.0
Massachusetts,Northeast,2020.0,25.0,6893574,0.0,1.0,1.8,0.5877866649021191,0.088757809,27.3,5.8,42.5,50502,0.481771817,0.845362104,1.9,0.09999999999999987,0.09531017980432474,8.9,2.186051276738094,7.1000000000000005,1.9600947840472698,0.104968563,125381,80609,262583,205990,1,0,0,0.0,0.0
Michigan,Midwest,1999.0,26.0,9897116,0.0,1.0,4.2,1.4350845252893227,0.278598316,31.3,4.7,47.9,44667,0.490327762,0.801539255,5.5,1.2999999999999998,0.8329091229351039,9.8,2.2823823856765264,5.6000000000000005,1.7227665977411037,0.390756125,123760,1398,307769,125158,1,0,1,2013.0,-14.0
Michigan,Midwest,2000.0,26.0,9938444,0.0,1.0,4.1,1.410986973710262,0.278598316,31.3,4.7,47.9,44667,0.490327762,0.801539255,5.3,1.2000000000000002,0.7884573603642703,9.8,2.2823823856765264,5.700000000000001,1.7404661748405046,0.390756125,121971,964,300661,122935,1,0,1,2013.0,-13.0
Michigan,Midwest,2001.0,26.0,9991120,0.0,1.0,4.4,1.4816045409242156,0.278598316,31.3,4.7,47.9,44667,0.490327762,0.801539255,5.4,1.0,0.6931471805599453,10.5,2.3513752571634776,6.1,1.8082887711792655,0.390756125,176059,5213,363424,181272,1,0,1,2013.0,-12.0
Michigan,Midwest,2002.0,26.0,10015710,0.0,1.0,4.5,1.5040773967762742,0.278598316,31.3,4.7,47.9,44667,0.490327762,0.801539255,5.8,1.2999999999999998,0.8329091229351039,11.0,2.3978952727983707,6.5,1.8718021769015913,0.390756125,152273,23208,353540,175481,1,0,1,2013.0,-11.0
Michigan,Midwest,2003.0,26.0,10041152,0.0,1.0,4.1,1.410986973710262,0.278598316,31.3,4.7,47.9,44667,0.490327762,0.801539255,5.2,1.1000000000000005,0.7419373447293776,10.2,2.322387720290225,6.1,1.8082887711792655,0.390756125,134124,27094,342161,161218,1,0,1,2013.0,-10.0
Michigan,Midwest,2004.0,26.0,10055315,0.0,1.0,3.9,1.3609765531356006,0.278598316,31.3,4.7,47.9,44667,0.490327762,0.801539255,5.3,1.4,0.8754687373538999,10.9,2.388762789235098,7.0,1.9459101490553132,0.390756125,135692,32590,342418,168282,1,0,1,2013.0,-9.0
Michigan,Midwest,2005.0,26.0,10051137,0.0,1.0,4.1,1.410986973710262,0.278598316,31.3,4.7,47.9,44667,0.490327762,0.801539255,5.5,1.4000000000000004,0.8754687373539001,11.0,2.3978952727983707,6.9,1.9315214116032138,0.390756125,141407,33065,337035,174472,1,0,1,2013.0,-8.0
Michigan,Midwest,2006.0,26.0,10036081,0.0,1.0,4.6,1.5260563034950492,0.278598316,31.3,4.7,47.9,44667,0.490327762,0.801539255,6.0,1.4000000000000004,0.8754687373539001,11.3,2.424802725718295,6.700000000000001,1.9021075263969205,0.390756125,139160,28568,332428,167728,1,0,1,2013.0,-7.0
Michigan,Midwest,2007.0,26.0,10001284,0.0,1.0,4.1,1.410986973710262,0.278598316,31.3,4.7,47.9,44667,0.490327762,0.801539255,5.6,1.5,0.9162907318741551,11.3,2.424802725718295,7.200000000000001,1.9740810260220099,0.390756125,139924,24619,311851,164543,1,0,1,2013.0,-6.0
Michigan,Midwest,2008.0,26.0,9946889,0.0,1.0,4.4,1.4816045409242156,0.278598316,31.3,4.7,47.9,44667,0.490327762,0.801539255,5.7,1.2999999999999998,0.8329091229351039,11.9,2.4765384001174837,7.5,2.0149030205422647,0.390756125,185005,26618,357335,211623,1,0,1,2013.0,-5.0
Michigan,Midwest,2009.0,26.0,9901591,0.0,1.0,4.5,1.5040773967762742,0.278598316,31.3,4.7,47.9,44667,0.490327762,0.801539255,5.8,1.2999999999999998,0.8329091229351039,11.8,2.468099531471619,7.300000000000001,1.9878743481543455,0.390756125,194808,25707,362172,220515,1,0,1,2013.0,-4.0
Michigan,Midwest,2010.0,26.0,9883640,0.0,1.0,4.8,1.5686159179138452,0.278598316,31.3,4.7,47.9,44667,0.490327762,0.801539255,6.1,1.2999999999999998,0.8329091229351039,12.8,2.5494451709255714,8.0,2.0794415416798357,0.390756125,194283,18523,348200,212806,1,0,1,2013.0,-3.0
Michigan,Midwest,2011.0,26.0,9876187,0.0,1.0,4.9,1.589235205116581,0.278598316,31.3,4.7,47.9,44667,0.490327762,0.801539255,6.3,1.3999999999999995,0.8754687373538997,12.4,2.517696472610991,7.5,2.0149030205422647,0.390756125,201143,15224,356635,216367,1,0,1,2013.0,-2.0
Michigan,Midwest,2012.0,26.0,9883360,0.0,1.0,4.9,1.589235205116581,0.278598316,31.3,4.7,47.9,44667,0.490327762,0.801539255,6.3,1.3999999999999995,0.8754687373538997,12.7,2.5416019934645457,7.799999999999999,2.054123733695546,0.390756125,242029,21005,430405,263034,1,0,1,2013.0,-1.0
Michigan,Midwest,2013.0,26.0,9895622,0.0,0.0,5.5,1.7047480922384253,0.278598316,31.3,4.7,47.9,44667,0.490327762,0.801539255,6.8,1.2999999999999998,0.8329091229351039,13.1,2.5726122302071057,7.6,2.028148247292285,0.390756125,200912,136643,503979,337555,0,1,1,2013.0,0.0
Michigan,Midwest,2014.0,26.0,9909877,0.0,0.0,5.3,1.667706820558076,0.278598316,31.3,4.7,47.9,44667,0.490327762,0.801539255,6.8,1.5,0.9162907318741551,13.6,2.6100697927420065,8.3,2.1162555148025524,0.390756125,177757,110011,424091,287768,0,1,1,2013.0,1.0
Michigan,Midwest,2015.0,26.0,9922576,0.0,0.0,5.8,1.7578579175523736,0.278598316,31.3,4.7,47.9,44667,0.490327762,0.801539255,7.0,1.2000000000000002,0.7884573603642703,14.2,2.653241964607215,8.399999999999999,2.128231705849268,0.390756125,217034,141689,500921,358723,0,1,1,2013.0,2.0
Michigan,Midwest,2016.0,26.0,9928300,0.0,0.0,6.0,1.791759469228055,0.278598316,31.3,4.7,47.9,44667,0.490327762,0.801539255,7.2,1.2000000000000002,0.7884573603642703,13.7,2.617395832834079,7.699999999999999,2.0412203288596382,0.390756125,251162,164878,579605,416040,0,1,1,2013.0,3.0
Michigan,Midwest,2017.0,26.0,9962311,0.0,0.0,5.6,1.7227665977411035,0.278598316,31.3,4.7,47.9,44667,0.490327762,0.801539255,6.8,1.2000000000000002,0.7884573603642703,14.6,2.681021528714291,9.0,2.1972245773362196,0.390756125,232407,141062,513243,373469,0,1,1,2013.0,4.0
Michigan,Midwest,2018.0,26.0,9995915,0.0,0.0,6.6,1.8870696490323797,0.278598316,31.3,4.7,47.9,44667,0.490327762,0.801539255,8.1,1.5,0.9162907318741551,15.5,2.740840023925201,8.9,2.186051276738094,0.390756125,234325,123070,489957,357395,0,1,1,2013.0,5.0
Michigan,Midwest,2019.0,26.0,9986857,0.0,0.0,6.2,1.824549292051046,0.278598316,31.3,4.7,47.9,44667,0.490327762,0.801539255,7.4,1.2000000000000002,0.7884573603642703,14.7,2.6878474937846906,8.5,2.1400661634962708,0.390756125,218541,126582,492171,345123,0,1,1,2013.0,6.0
Michigan,Midwest,2020.0,26.0,9966555,0.0,0.0,6.5,1.8718021769015913,0.278598316,31.3,4.7,47.9,44667,0.490327762,0.801539255,7.6,1.0999999999999996,0.7419373447293771,14.5,2.6741486494265287,8.0,2.0794415416798357,0.390756125,263107,407304,1068511,670411,0,1,1,2013.0,7.0
Minnesota,Midwest,1999.0,27.0,4873481,1.0,0.0,3.7,1.308332819650179,0.31763899,28.8,5.0,40.8,47111,0.495099379,0.894460978,4.7,1.0,0.6931471805599453,9.0,2.1972245773362196,5.3,1.667706820558076,0.40970367,29783,27953,177929,57736,1,0,0,0.0,0.0
Minnesota,Midwest,2000.0,27.0,4919479,1.0,0.0,3.5,1.252762968495368,0.31763899,28.8,5.0,40.8,47111,0.495099379,0.894460978,4.5,1.0,0.6931471805599453,8.9,2.186051276738094,5.4,1.6863989535702288,0.40970367,32839,29984,185100,62823,1,0,0,0.0,0.0
Minnesota,Midwest,2001.0,27.0,4982796,1.0,0.0,4.0,1.3862943611198906,0.31763899,28.8,5.0,40.8,47111,0.495099379,0.894460978,4.9,0.9000000000000004,0.6418538861723949,9.6,2.2617630984737906,5.6,1.7227665977411035,0.40970367,38847,28882,191935,67729,1,0,0,0.0,0.0
Minnesota,Midwest,2002.0,27.0,5018935,1.0,0.0,3.7,1.308332819650179,0.31763899,28.8,5.0,40.8,47111,0.495099379,0.894460978,4.7,1.0,0.6931471805599453,9.8,2.2823823856765264,6.1000000000000005,1.8082887711792657,0.40970367,38844,28026,192392,66870,1,0,0,0.0,0.0
Minnesota,Midwest,2003.0,27.0,5053572,1.0,0.0,3.7,1.308332819650179,0.31763899,28.8,5.0,40.8,47111,0.495099379,0.894460978,4.8,1.0999999999999996,0.7419373447293771,9.8,2.2823823856765264,6.1000000000000005,1.8082887711792657,0.40970367,56971,39391,229728,96362,1,0,0,0.0,0.0
Minnesota,Midwest,2004.0,27.0,5087713,1.0,0.0,3.7,1.308332819650179,0.31763899,28.8,5.0,40.8,47111,0.495099379,0.894460978,5.3,1.5999999999999996,0.9555114450274362,10.3,2.33214389523559,6.6000000000000005,1.88706964903238,0.40970367,51552,38578,227846,90130,1,0,0,0.0,0.0
Minnesota,Midwest,2005.0,27.0,5119598,1.0,0.0,3.6,1.2809338454620642,0.31763899,28.8,5.0,40.8,47111,0.495099379,0.894460978,5.0,1.4,0.8754687373538999,10.7,2.3702437414678603,7.1,1.9600947840472698,0.40970367,52464,36959,224165,89423,1,0,0,0.0,0.0
Minnesota,Midwest,2006.0,27.0,5163555,1.0,0.0,3.2,1.1631508098056809,0.31763899,28.8,5.0,40.8,47111,0.495099379,0.894460978,4.7,1.5,0.9162907318741551,10.7,2.3702437414678603,7.499999999999999,2.0149030205422647,0.40970367,63730,40890,244712,104620,1,0,0,0.0,0.0
Minnesota,Midwest,2007.0,27.0,5207203,1.0,0.0,3.5,1.252762968495368,0.31763899,28.8,5.0,40.8,47111,0.495099379,0.894460978,5.1,1.5999999999999996,0.9555114450274362,11.0,2.3978952727983707,7.5,2.0149030205422647,0.40970367,73309,44506,248086,117815,1,0,0,0.0,0.0
Minnesota,Midwest,2008.0,27.0,5247018,1.0,0.0,3.7,1.308332819650179,0.31763899,28.8,5.0,40.8,47111,0.495099379,0.894460978,5.5,1.7999999999999998,1.0296194171811581,11.3,2.424802725718295,7.6000000000000005,2.0281482472922856,0.40970367,92602,54590,277175,147192,1,0,0,0.0,0.0
Minnesota,Midwest,2009.0,27.0,5281203,1.0,0.0,3.4,1.2237754316221157,0.31763899,28.8,5.0,40.8,47111,0.495099379,0.894460978,5.3,1.9,1.0647107369924282,11.0,2.3978952727983707,7.6,2.028148247292285,0.40970367,94956,61840,285130,156796,1,0,0,0.0,0.0
Minnesota,Midwest,2010.0,27.0,5303925,1.0,0.0,3.6,1.2809338454620642,0.31763899,28.8,5.0,40.8,47111,0.495099379,0.894460978,5.3,1.6999999999999997,0.9932517730102833,11.4,2.4336133554004498,7.800000000000001,2.0541237336955462,0.40970367,109840,58612,297390,168452,1,0,0,0.0,0.0
Minnesota,Midwest,2011.0,27.0,5344861,1.0,0.0,4.2,1.4350845252893227,0.31763899,28.8,5.0,40.8,47111,0.495099379,0.894460978,6.0,1.7999999999999998,1.0296194171811581,12.7,2.5416019934645457,8.5,2.1400661634962708,0.40970367,124260,72073,337534,196333,1,0,0,0.0,0.0
Minnesota,Midwest,2012.0,27.0,5379139,1.0,0.0,4.2,1.4350845252893227,0.31763899,28.8,5.0,40.8,47111,0.495099379,0.894460978,5.8,1.5999999999999996,0.9555114450274362,12.2,2.501435951739211,7.999999999999999,2.0794415416798357,0.40970367,172651,102120,440992,274771,1,0,0,0.0,0.0
Minnesota,Midwest,2013.0,27.0,5420380,1.0,0.0,4.6,1.5260563034950492,0.31763899,28.8,5.0,40.8,47111,0.495099379,0.894460978,6.3,1.7000000000000002,0.9932517730102834,12.5,2.5257286443082556,7.9,2.066862759472976,0.40970367,231076,124002,525774,355078,1,0,0,0.0,0.0
Minnesota,Midwest,2014.0,27.0,5457173,1.0,0.0,4.1,1.410986973710262,0.31763899,28.8,5.0,40.8,47111,0.495099379,0.894460978,5.6,1.5,0.9162907318741551,12.6,2.533696813957432,8.5,2.1400661634962708,0.40970367,237357,92969,481122,330326,1,0,0,0.0,0.0
Minnesota,Midwest,2015.0,27.0,5489594,1.0,0.0,3.8,1.33500106673234,0.31763899,28.8,5.0,40.8,47111,0.495099379,0.894460978,5.5,1.7000000000000002,0.9932517730102834,13.3,2.5877640352277083,9.5,2.2512917986064953,0.40970367,253341,110200,519244,363541,1,0,0,0.0,0.0
Minnesota,Midwest,2016.0,27.0,5519952,1.0,0.0,4.5,1.5040773967762742,0.31763899,28.8,5.0,40.8,47111,0.495099379,0.894460978,6.0,1.5,0.9162907318741551,13.5,2.6026896854443837,9.0,2.1972245773362196,0.40970367,350315,133962,651599,484277,1,0,0,0.0,0.0
Minnesota,Midwest,2017.0,27.0,5576606,1.0,0.0,5.1,1.62924053973028,0.31763899,28.8,5.0,40.8,47111,0.495099379,0.894460978,6.5,1.4000000000000004,0.8754687373539001,14.0,2.6390573296152584,8.9,2.186051276738094,0.40970367,443975,94383,683544,538358,1,0,0,0.0,0.0
Minnesota,Midwest,2018.0,27.0,5611179,1.0,0.0,5.2,1.6486586255873816,0.31763899,28.8,5.0,40.8,47111,0.495099379,0.894460978,6.3,1.0999999999999996,0.7419373447293771,13.2,2.580216829592325,7.999999999999999,2.0794415416798357,0.40970367,351809,62516,604078,414325,1,0,0,0.0,0.0
Minnesota,Midwest,2019.0,27.0,5639632,1.0,0.0,5.0,1.6094379124341003,0.31763899,28.8,5.0,40.8,47111,0.495099379,0.894460978,6.2,1.2000000000000002,0.7884573603642703,14.7,2.6878474937846906,9.7,2.272125885509337,0.40970367,129788,105932,682356,235720,1,0,0,0.0,0.0
Minnesota,Midwest,2020.0,27.0,5657342,1.0,0.0,4.9,1.589235205116581,0.31763899,28.8,5.0,40.8,47111,0.495099379,0.894460978,6.3,1.3999999999999995,0.8754687373538997,13.4,2.5952547069568657,8.5,2.1400661634962708,0.40970367,264295,185170,958391,449465,1,0,0,0.0,0.0
Missouri,Midwest,1999.0,29.0,5561948,0.0,1.0,4.8,1.5686159179138452,0.317268881,32.7,6.5,51.3,37934,0.486161648,0.848597667,7.7,2.9000000000000004,1.3609765531356008,12.6,2.533696813957432,7.8,2.0541237336955462,0.450483516,5,43744,206636,43749,1,0,1,2007.0,-8.0
Missouri,Midwest,2000.0,29.0,5595211,0.0,1.0,4.9,1.589235205116581,0.317268881,32.7,6.5,51.3,37934,0.486161648,0.848597667,7.8,2.8999999999999995,1.3609765531356006,12.5,2.5257286443082556,7.6,2.028148247292285,0.450483516,2,36523,191578,36525,1,0,1,2007.0,-7.0
Missouri,Midwest,2001.0,29.0,5641142,0.0,1.0,4.9,1.589235205116581,0.317268881,32.7,6.5,51.3,37934,0.486161648,0.848597667,7.6,2.6999999999999993,1.3083328196501787,12.8,2.5494451709255714,7.9,2.066862759472976,0.450483516,4,35511,199470,35515,1,0,1,2007.0,-6.0
Missouri,Midwest,2002.0,29.0,5674825,0.0,1.0,5.1,1.62924053973028,0.317268881,32.7,6.5,51.3,37934,0.486161648,0.848597667,7.5,2.4000000000000004,1.2237754316221159,12.2,2.501435951739211,7.1,1.9600947840472698,0.450483516,0,32075,197990,32075,1,0,1,2007.0,-5.0
Missouri,Midwest,2003.0,29.0,5709403,0.0,1.0,4.8,1.5686159179138452,0.317268881,32.7,6.5,51.3,37934,0.486161648,0.848597667,7.2,2.4000000000000004,1.2237754316221159,11.9,2.4765384001174837,7.1000000000000005,1.9600947840472698,0.450483516,0,36899,202865,36899,1,0,1,2007.0,-4.0
Missouri,Midwest,2004.0,29.0,5747741,0.0,1.0,4.7,1.547562508716013,0.317268881,32.7,6.5,51.3,37934,0.486161648,0.848597667,6.8,2.0999999999999996,1.1314021114911004,12.4,2.517696472610991,7.7,2.0412203288596382,0.450483516,0,44533,209316,44533,1,0,1,2007.0,-3.0
